gene_id	gene_name	DRX001077	DRX001078	DRX003214	DRX331013	SRX1096724	SRX12476603	SRX477984	SRX477985	SRX477988	SRX707440	UV_Tom
OoffiChr05g00368	OoffiChr05g00368	0.777248	1.07359	0.683308	0	0	0.283664	0	6.932053	4.229846	0	0
OoffiChr05g00369	OoffiChr05g00369	0.967247	1.493912	1.294785	0	1.616564	0	0.057729	1643.671544	2.767374	0.411105	0
OoffiChr05g00370	OoffiChr05g00370	1.320132	1.803139	1.066498	0.942664	0.380117	1.451973	2.634106	4.029207	5.02951	1.094889	1.672526
OoffiChr05g00371	OoffiChr05g00371	30.039007	30.897571	37.281664	25.587701	32.119124	51.872974	33.198508	37.567011	36.336774	25.610566	62.509568
OoffiChr05g00372	OoffiChr05g00372	97.95825	78.095746	112.760612	24.911033	50.646184	149.684569	32.863231	44.09025	69.553637	46.783806	77.924089
OoffiChr05g00373	OoffiChr05g00373	26.150078	8.375414	46.897614	9.371101	71.773473	47.082385	16.734184	30.057484	83.708111	11.290597	59.974025
OoffiChr05g00374	OoffiChr05g00374	0.317598	0.667899	0.237129	0	0	0	0	0	1.030543	0	0
OoffiChr05g00375	OoffiChr05g00375	0.148304	0.072375	0	0	0.040384	0	0	0	4.279824	0	0
OoffiChr05g00376	OoffiChr05g00376	1.256804	5.480609	0.470086	0	0.13316	0.604548	0.412104	1.91016	3.147336	0	0
OoffiChr05g00377	OoffiChr05g00377	20.583081	14.390647	55.360932	5.737455	9.34294	12.285812	5.801888	46.241981	28.01357	0	25.477473
OoffiChr05g00378	OoffiChr05g00378	27.082654	36.829491	0	0	1.5046	0	0	0	1.254914	0	0
OoffiChr05g00379	OoffiChr05g00379	3.46436	17.514785	29.657948	25.929666	1152.168776	1.391866	381.206305	312.486371	3429.178646	49.288539	118.991002
OoffiChr05g00380	OoffiChr05g00380	0.282672	20.097668	8.19167	3.743828	7.13906	0.561624	4.121787	2.757348	4.08506	5.264144	1.762071
OoffiChr05g00381	OoffiChr05g00381	6.694861	11.461607	6.713638	17.817001	13.829627	26.775305	21.143111	16.506613	10.566148	20.852881	8.505857
OoffiChr05g00382	OoffiChr05g00382	22.940888	29.926002	3.420245	268.932348	181.113819	6.987702	189.628957	39.658405	19.883903	262.149488	3.100473
OoffiChr05g00383	OoffiChr05g00383	6.762773	4.893824	0.285661	1.0812	2.659	1.193927	1.08626	0.590614	15.957841	0.864454	1.450816
OoffiChr05g00384	OoffiChr05g00384	30.315556	28.376564	0	0	0	0	0	0	87.415245	40.396481	18.81321
OoffiChr05g00385	OoffiChr05g00385	53.402254	98.498374	46.598732	0	13.070325	0	0	0	1.360095	17.878097	0
OoffiChr05g00386	OoffiChr05g00386	17.36856	25.430779	13.526261	12.473128	21.025118	40.49155	26.187067	14.557086	30.410258	17.210254	49.154558
OoffiChr05g00387	OoffiChr05g00387	19.458006	20.727214	26.019492	4.066637	12.71154	9.536595	2.743902	10.371533	30.894122	2.392592	10.407596
OoffiChr05g00388	OoffiChr05g00388	2.028307	9.682124	3.411339	0.4865	1.75405	2.097346	0.968346	5.586359	5.436277	1.706209	1.773494
OoffiChr05g00389	OoffiChr05g00389	0.186028	0.155607	0.066174	1.172236	8.889154	2.696424	0.838941	0.117751	14.849174	0	0.423848
OoffiChr05g00390	OoffiChr05g00390	54.977635	85.808943	82.424875	192.201381	82.216772	101.582614	99.172502	80.3962	99.157852	86.883266	135.46866
OoffiChr05g00391	OoffiChr05g00391	41.988996	39.053408	20.947295	15.493222	20.9656	23.443129	11.321476	11.644836	28.508251	23.42497	36.351529
OoffiChr05g00392	OoffiChr05g00392	36.230158	65.229924	27.499325	39.840812	27.12348	8.747932	7.011005	4.068044	6.086207	11.135844	81.633352
OoffiChr05g00393	OoffiChr05g00393	1.503522	0.829841	36.414256	0.096495	234.568527	1.638727	0.568684	9.360368	4.231206	4.030219	0.707078
OoffiChr05g00394	OoffiChr05g00394	27.04968	29.424644	41.954511	21.707338	27.224652	120.051791	24.499225	43.691874	39.639304	18.704074	73.328205
OoffiChr05g00395	OoffiChr05g00395	0.775304	0.653144	0.832314	0	0	0.640763	0	1.577157	3.779446	0	0
OoffiChr05g00396	OoffiChr05g00396	2.229209	5.998319	26.52653	24.062279	15.487566	242.835602	36.861929	32.170979	110.856319	31.277687	429.341944
OoffiChr05g00397	OoffiChr05g00397	0.449897	0.468402	0.084071	0.185801	1.744975	25.324287	0.602185	0.036964	6.781281	0.650113	0
OoffiChr05g00398	OoffiChr05g00398	68.832501	23.751036	23.216279	182.287757	48.090262	47.118693	145.411979	34.114201	25.37113	111.536341	44.510084
OoffiChr05g00399	OoffiChr05g00399	1.949289	3.758767	7.22752	0.812517	1.422766	0.646293	0.132117	2.162496	2.845512	6.690465	0
OoffiChr05g00400	OoffiChr05g00400	0.154389	0.229724	0.059748	0.10774	17.947824	0.166669	0.034292	20.118359	1.432422	14.838392	0.226062
OoffiChr05g00401	OoffiChr05g00401	15.893961	18.507967	31.520827	17.144946	16.02924	27.173195	17.431389	23.109511	43.638044	9.771824	46.232438
OoffiChr05g00402	OoffiChr05g00402	33.096952	54.289766	53.21296	37.159679	21.601422	21.862173	23.123224	43.836498	20.434343	17.790168	51.310761
OoffiChr05g00403	OoffiChr05g00403	0.130134	0	0	0	0	0.17055	0	0	0	0	0
OoffiChr05g00404	OoffiChr05g00404	2.999973	8.195486	0	0	0	0	0	0	14.046547	0	0
OoffiChr05g00405	OoffiChr05g00405	0.493668	0.457508	0.944957	0	0.114073	0	0	0.099405	3.977581	0	0
OoffiChr05g00406	OoffiChr05g00406	0.618541	0.652247	0.545515	0	0.259983	0	0	0.118205	2.872583	0	0
OoffiChr05g00407	OoffiChr05g00407	2.358618	0.778638	0	0	0	0	0	0	6.394743	0	0
OoffiChr05g00408	OoffiChr05g00408	11.975777	15.836812	11.821064	15.800287	36.116632	40.844801	73.456266	59.28038	11.526518	103.79336	39.126662
OoffiChr05g00409	OoffiChr05g00409	16.913552	23.988588	42.37836	22.851587	21.424435	59.862391	47.262442	85.389007	62.194356	20.756168	52.824479
OoffiChr05g00410	OoffiChr05g00410	36.495303	24.129016	68.784757	34.795368	89.121729	94.739304	27.101139	60.309505	77.890541	27.20924	77.123487
OoffiChr05g00411	OoffiChr05g00411	47.738039	46.196879	58.314202	20.871287	61.024833	113.737584	34.083217	87.607008	66.835786	22.675209	55.864681
OoffiChr05g00412	OoffiChr05g00412	36.316618	29.117529	23.475573	4.77091	24.039466	9.474957	5.233629	20.981757	17.98469	4.336347	12.891194
OoffiChr05g00413	OoffiChr05g00413	40.816145	26.584677	74.170769	17.353205	118.755601	130.532574	36.414191	81.860345	113.72878	23.229966	92.979974
OoffiChr05g00414	OoffiChr05g00414	196.98774	474.507146	571.467905	146.762272	403.081545	626.069481	291.805675	546.556911	538.956926	92.409883	442.730947
OoffiChr05g00415	OoffiChr05g00415	3.966202	5.37159	0	0	0	0	0	0	3.588728	0	0
OoffiChr05g00416	OoffiChr05g00416	0.578284	1.368033	0.818056	0.490415	0.245503	6.410875	0.104993	0.784555	1.612639	0	0
OoffiChr05g00417	OoffiChr05g00417	0.347338	1.720787	6.105961	0	0.040958	0.491815	0.067627	187.234019	6.584203	0.205453	0
OoffiChr05g00418	OoffiChr05g00418	14.740643	22.330017	21.573186	14.009919	26.899692	27.004422	4.873602	5.738674	16.9383	10.556329	33.067172
OoffiChr05g00419	OoffiChr05g00419	1.551518	2.933297	0.529969	0	0.427706	0.267266	0.016506	0.190397	3.026953	0.436713	0
OoffiChr05g00420	OoffiChr05g00420	0.362788	4.726922	0.663645	0	2.355203	0.073769	0.015159	1.038183	3.025627	0	0
OoffiChr05g00421	OoffiChr05g00421	12.712543	12.962141	24.741013	1.77777	10.645314	6.583882	3.945136	21.147558	5.640543	6.007641	2.075653
OoffiChr05g00422	OoffiChr05g00422	1.047157	4.848922	0	0	0.219427	0	0	0.178598	5.484123	0	3.647372
OoffiChr05g00423	OoffiChr05g00423	3.534614	21.807979	0	4.914715	0	0	0	0	6.25179	0	0
OoffiChr05g00424	OoffiChr05g00424	3.98631	19.391422	0.166912	0	0	1.167691	0	0	7.156257	0	0
OoffiChr05g00425	OoffiChr05g00425	0.361265	4.536848	10.111571	0.105788	1.955609	0.144813	0.034785	0.388995	2.405025	0.120931	0.390158
OoffiChr05g00426	OoffiChr05g00426	4.122818	5.890662	0	0	2.996419	0	0	0	6.072784	0	0
OoffiChr05g00427	OoffiChr05g00427	1.671673	2.146296	0.950449	0	0	0	0	0	1.460322	0	0
OoffiChr05g00428	OoffiChr05g00428	0.158702	0.145988	9.661725	0	0.027901	0.046762	0.025848	0.167951	2.504263	0.21095	0
OoffiChr05g00429	OoffiChr05g00429	76.383421	31.546251	103.03043	475.427322	265.187264	60.764439	411.689772	127.180423	88.466373	271.863784	82.094497
OoffiChr05g00430	OoffiChr05g00430	3.980524	6.163188	8.234355	45.662642	18.68313	10.818031	30.860641	38.953709	7.459433	50.815599	15.018567
OoffiChr05g00431	OoffiChr05g00431	0.78197	0.869007	0.146626	3.328665	0.274207	0.55946	0.243841	1.760548	4.540246	1.882901	4.804304
OoffiChr05g00432	OoffiChr05g00432	3.289068	10.248357	52.397913	28.055808	3.458232	1.633214	15.071208	3.906419	5.345215	33.46168	2.818324
OoffiChr05g00433	OoffiChr05g00433	25.136603	28.558626	23.297905	6.655776	9.174547	3.211941	6.146254	6.579681	6.355763	10.168125	15.052731
OoffiChr05g00434	OoffiChr05g00434	325.951693	156.138209	100.417974	68.761884	101.252135	136.210974	31.787473	86.921548	250.92958	49.861609	653.845619
OoffiChr05g00435	OoffiChr05g00435	12.344521	25.090369	8.192099	5.464635	1.860472	1.893003	1.87669	7.889237	4.713418	3.398488	5.445061
OoffiChr05g00436	OoffiChr05g00436	26.851781	52.901204	45.216126	27.749918	13.019186	8.76264	6.24138	9.230314	10.343479	8.126871	15.503374
OoffiChr05g00437	OoffiChr05g00437	7.857331	11.248737	0	0	0	0	0	0.10916	3.366222	0	0
OoffiChr05g00438	OoffiChr05g00438	0.130122	0.288957	0.177602	0	0	0.178021	0.036432	0	0.837149	0	0
OoffiChr05g00439	OoffiChr05g00439	2.659849	1.190546	0.459694	0	0.450116	0	0	0.294454	3.191842	0	0
OoffiChr05g00440	OoffiChr05g00440	1.559958	1.585658	0	0	0	0	0.417868	0	7.368857	0	0
OoffiChr05g00441	OoffiChr05g00441	0.207035	0.095201	0	0	1.196594	0	0.036073	0	2.028167	0.910158	0
OoffiChr05g00442	OoffiChr05g00442	0.206824	0.128241	0	0	0	0.407015	0.05562	1.674957	1.38447	0	0
OoffiChr05g00443	OoffiChr05g00443	0.742731	1.260702	0.521415	0	0.138388	0	0.019721	0.889094	2.156244	0	0
OoffiChr05g00444	OoffiChr05g00444	54.362459	206.049541	29.539443	10.806514	16.823515	10.818179	9.977612	15.815931	31.727562	8.952371	16.417029
OoffiChr05g00445	OoffiChr05g00445	0.346674	0.32761	0.60757	0	0.047543	0	0.088211	0.517452	7.800247	0	0
OoffiChr05g00446	OoffiChr05g00446	207.868889	110.931203	219.651647	13.969862	210.842667	35.220143	25.699281	108.229339	59.427819	44.390749	34.858411
OoffiChr05g00447	OoffiChr05g00447	0.911396	0.71805	1.14899	0	2.58533	0	0.266306	18.437643	5.211826	0	0
OoffiChr05g00448	OoffiChr05g00448	5.207751	11.775249	4.805274	1.540672	1.352995	0.950621	1.626842	6.662896	3.433661	0.650887	2.111169
OoffiChr05g00449	OoffiChr05g00449	13.589654	14.530753	22.750652	7.633823	9.276296	12.800115	12.71174	44.268785	10.195564	7.076056	7.968921
OoffiChr05g00450	OoffiChr05g00450	42.16836	32.94876	35.378953	9.536957	63.13713	49.244225	19.462743	136.373624	60.826738	21.52097	37.225183
OoffiChr05g00451	OoffiChr05g00451	193.05287	354.67307	112.335076	8.900186	77.829869	156.743378	8.001171	34.441904	103.08159	61.31152	122.115282
OoffiChr05g00452	OoffiChr05g00452	0.751388	0.640947	0.938003	0	0.109304	0.059619	0.092218	40.361589	81.952242	0.889767	0.160982
OoffiChr05g00453	OoffiChr05g00453	2.005533	0.296241	0.162549	0	0	0	0	0	9.529343	0	0
OoffiChr05g00454	OoffiChr05g00454	0.051947	0.112991	0	0	0	0	0	0	62.780484	0	0
OoffiChr05g00455	OoffiChr05g00455	16.619695	14.122193	7.19219	0.485109	1.307694	0	0.044912	2.289007	2.126819	0	0
OoffiChr05g00456	OoffiChr05g00456	7.046668	12.617042	2.442606	1.588711	3.616513	0	0	0.673831	4.528076	0	0
OoffiChr05g00457	OoffiChr05g00457	4.382473	5.300771	2.154675	0.156053	1.605765	0.620617	0.363341	2.249909	2.56736	0.721393	0.519251
OoffiChr05g00458	OoffiChr05g00458	0.458716	1.207866	8.317837	13.784178	10.568385	1.155416	0.905145	1.911454	2.542316	6.12807	9.302301
OoffiChr05g00459	OoffiChr05g00459	1.789102	1.474115	0.637601	0	2.749313	0.546044	0.080134	0.047679	17.478987	0	0
OoffiChr05g00460	OoffiChr05g00460	0.479298	2.542703	3.362956	0	0.278423	0	0.011466	1.491139	3.167907	0	0
OoffiChr05g00461	OoffiChr05g00461	0.782485	0.750223	0.396503	0	0.064016	0.193694	0	0	2.889911	0	0
OoffiChr05g00462	OoffiChr05g00462	0.354944	0.489392	0.171983	0	0.041789	0.125582	0.012908	334.778902	2.542833	0	0
OoffiChr05g00463	OoffiChr05g00463	60.22006	7.752829	89.968775	8.027035	36.443387	13.656864	11.743594	147.583786	45.510323	3.145871	49.888658
OoffiChr05g00464	OoffiChr05g00464	34.52024	2.422416	0.192102	0	0	0.096686	0.01985	0.029406	2.97992	0.504242	0
OoffiChr05g00465	OoffiChr05g00465	1.09532	2.313648	0.162997	0	0	0	0	0.333117	2.239214	0	0
OoffiChr05g00466	OoffiChr05g00466	0.739208	0.503235	0	0	0	0	0	0	6.483051	0	0
OoffiChr05g00467	OoffiChr05g00467	0.215338	0.356781	0.090166	0	0	0.293547	0	0	3.75286	0	0
OoffiChr05g00468	OoffiChr05g00468	28.936826	40.32528	34.953982	43.300465	31.257336	66.974501	28.78298	38.030053	24.986189	23.850181	53.775214
OoffiChr05g00469	OoffiChr05g00469	27.467009	12.361756	12.051026	5.014146	13.722134	55.405594	8.113357	8.618677	25.932235	8.753429	18.94803
OoffiChr05g00470	OoffiChr05g00470	2.84554	1.34048	1.023268	2.83488	2.413905	0.364886	0.149487	0.209512	8.001458	2.393003	6.456675
OoffiChr05g00471	OoffiChr05g00471	11.641796	5.999426	2.144877	5.128478	1.236297	27.544229	4.977632	2.349807	16.854913	55.754571	13.911891
OoffiChr05g00472	OoffiChr05g00472	107.265898	8.699882	15.020584	19.40319	53.265115	39.317013	4.596929	4.345843	36.50612	8.848755	29.214513
OoffiChr05g00473	OoffiChr05g00473	69.493292	40.459591	22.135773	30.633138	44.49475	63.607813	27.562638	26.82333	51.302638	32.718935	111.979824
OoffiChr05g00474	OoffiChr05g00474	0.550805	0.599181	0.406229	0	0.078852	0.356508	0	0.035937	5.21241	0	0
OoffiChr05g00475	OoffiChr05g00475	34.315312	5.849758	0.815583	19.821938	4.030081	37.689282	2.37381	1.304531	6.912713	6.445877	94.274905
OoffiChr05g00476	OoffiChr05g00476	48.928038	37.406296	24.53102	0	5.055558	0.318148	0.032577	1.285607	4.699515	0	0
OoffiChr05g00477	OoffiChr05g00477	15.449724	28.58225	24.588421	14.897296	12.470593	7.676924	16.294932	24.168724	11.319263	9.839542	18.494647
OoffiChr05g00478	OoffiChr05g00478	5.213527	19.667103	11.374016	1.883908	1.459	1.132329	1.514206	4.982798	5.775033	1.876142	2.900329
OoffiChr05g00479	OoffiChr05g00479	17.038591	20.449447	20.521782	26.42813	20.115237	42.817721	21.019744	27.079253	26.405921	23.48794	78.275043
OoffiChr05g00480	OoffiChr05g00480	97.692356	73.048969	96.554946	11.478991	77.4781	26.561675	28.300971	135.827268	76.924474	6.021579	42.908276
OoffiChr05g00481	OoffiChr05g00481	2.122762	1.808568	0.358324	0	0	0	0	0	9.945546	0	0
OoffiChr05g00482	OoffiChr05g00482	71.349062	74.042629	53.412995	1.447691	0.163384	0.48565	0.20128	1.242949	4.351469	111.44305	0
OoffiChr05g00483	OoffiChr05g00483	26.852254	51.894438	32.541994	11.759244	19.672492	20.321398	8.218767	32.921118	25.686636	9.708349	48.028446
OoffiChr05g00484	OoffiChr05g00484	0.505164	0.94385	0.15626	0	0.090385	0.217199	0.011167	2.821853	3.072463	0.274765	0
OoffiChr05g00485	OoffiChr05g00485	3.215224	2.782135	4.189934	0.460924	4.628726	2.306656	2.477674	8.219142	16.660734	4.966233	1.636249
OoffiChr05g00486	OoffiChr05g00486	6.939711	1.218694	20.14173	1.814241	77.129715	4.627644	0.189136	0	47.471587	0	64.44711
OoffiChr05g00487	OoffiChr05g00487	0.860359	0.548	0.545115	0	25.222442	5.036041	0.079239	0.17245	17.158268	2.173511	17.804506
OoffiChr05g00488	OoffiChr05g00488	44.080027	37.208146	26.148773	26.516184	5.66733	15.751152	12.321935	12.284355	23.488461	37.619907	18.568476
OoffiChr05g00489	OoffiChr05g00489	16.992317	9.574666	13.786235	18.182881	16.878341	24.557266	18.723144	16.34243	22.223671	11.298509	12.146537
OoffiChr05g00490	OoffiChr05g00490	11.948096	5.193917	14.856805	15.107579	15.215868	21.762295	17.985848	23.407928	12.180053	13.448277	15.484564
OoffiChr05g00491	OoffiChr05g00491	135.234948	118.716222	212.845631	68.47261	191.31769	193.992723	194.498035	426.854896	216.811004	106.853779	147.989538
OoffiChr05g00492	OoffiChr05g00492	7.182795	32.620779	16.628183	7.936479	4.556822	4.592517	4.814506	33.087028	9.105842	11.201941	6.708114
OoffiChr05g00493	OoffiChr05g00493	69.72948	80.17952	97.531286	64.261646	77.846112	112.295723	134.164067	153.27726	112.019834	68.220828	208.021142
OoffiChr05g00494	OoffiChr05g00494	7.67247	15.333491	12.152836	12.374422	14.194514	10.662102	16.556659	20.465067	15.191754	10.579128	9.804044
OoffiChr05g00495	OoffiChr05g00495	9.245156	2.684998	0.273584	0	0	0	0.150375	0.401531	4.880582	0	0
OoffiChr05g00496	OoffiChr05g00496	39.060039	14.114243	63.655092	85.058687	168.033913	520.935115	57.768982	16.411809	126.440842	122.029487	426.276115
OoffiChr05g00497	OoffiChr05g00497	0.495457	0.708058	0.09062	0	0.040965	2.036548	0.164499	0.283361	4.929764	0.313038	0
OoffiChr05g00498	OoffiChr05g00498	30.877588	64.70722	80.022893	50.702376	55.130414	63.707325	78.747377	140.178639	58.704821	75.860585	35.991974
OoffiChr05g00499	OoffiChr05g00499	5.546568	3.094385	3.36707	0.377242	2.719417	2.66647	4.864685	14.59272	6.028339	0.575139	2.47703
OoffiChr05g00501	OoffiChr05g00501	13.59973	16.744833	11.373357	5.681545	5.719556	3.635507	2.288766	15.016123	5.02579	4.693551	9.550319
OoffiChr05g00502	OoffiChr05g00502	12.626927	12.802479	12.383869	8.719806	8.252851	19.55339	18.070053	29.139691	16.202616	11.58584	12.912606
OoffiChr05g00503	OoffiChr05g00503	37.225181	2.055966	13.758567	22.088164	23.637275	28.096959	31.445627	26.411545	20.210332	11.759122	9.000847
OoffiChr05g00504	OoffiChr05g00504	8.649961	1.364702	0.927263	0.861705	0	1.661585	0.115864	0.15742	2.010483	0	0
OoffiChr05g00505	OoffiChr05g00505	37.447287	74.790162	39.263751	527.143273	287.604016	19.510639	117.14212	30.495582	10.797734	516.253112	22.51701
OoffiChr05g00506	OoffiChr05g00506	1.843663	3.28685	2.242763	1.455603	2.721744	2.337623	9.126223	5.165595	2.691811	17.815539	2.902144
OoffiChr05g00507	OoffiChr05g00507	10.136086	12.11285	25.402583	1.416679	15.335601	178.445917	4.384133	1.466274	38.4893	1.8313	8.360751
OoffiChr05g00508	OoffiChr05g00508	29.966013	12.160758	0.907207	0.458555	4.398294	0.551572	1.566793	1.987504	20.252334	6.21105	1.526286
OoffiChr05g00509	OoffiChr05g00509	94.375609	161.052115	275.598924	63.655772	205.138015	175.503858	146.033259	380.502436	223.392126	76.072688	185.139944
OoffiChr05g00510	OoffiChr05g00510	0.717045	1.469052	10.183936	0.682812	17.266649	111.684533	1.293945	2.552004	48.87933	0.423575	88.412971
OoffiChr05g00511	OoffiChr05g00511	0.469773	9.760765	0.533259	0	0.184409	0	0.010355	1.038344	3.494205	0.254057	0.274082
OoffiChr05g00512	OoffiChr05g00512	6.525877	4.816618	0	0	0	0	0	0	1.760385	70.324315	0
OoffiChr05g00513	OoffiChr05g00513	0.1501	2.920278	1.00039	0.336323	0.08323	0.375169	0.319828	1.32746	2.465616	0.318237	1.36814
OoffiChr05g00514	OoffiChr05g00514	0.555513	0.780498	0.297472	0	0	0.128661	0	0.194055	3.31791	0	0
OoffiChr05g00515	OoffiChr05g00515	20.213928	23.783928	44.804399	28.956648	61.688915	56.26393	62.531086	106.823162	71.158026	26.356508	74.790462
OoffiChr05g00516	OoffiChr05g00516	1302.257431	2199.490658	36.548091	65.451437	144.126541	170.338307	46.347282	126.187293	255.109184	343.857223	370.283201
OoffiChr05g00517	OoffiChr05g00517	20.861333	23.045655	13.199782	5.315168	9.675336	15.915502	2.1235	7.645309	11.766532	7.330129	21.831683
OoffiChr05g00518	OoffiChr05g00518	17.431275	38.888435	28.25034	27.619138	22.932304	38.607053	39.016379	29.901354	25.338412	28.410081	44.643353
OoffiChr05g00519	OoffiChr05g00519	16.185058	20.614097	23.385804	11.498604	11.971682	18.804072	13.819199	23.462564	11.828584	8.093668	54.605713
OoffiChr05g00520	OoffiChr05g00520	47.562895	45.201838	28.283963	0.232919	6.083535	0.331644	0.112618	4.301632	3.11148	4.553184	0
OoffiChr05g00521	OoffiChr05g00521	1.212504	2.406411	0.793436	0	0.834265	0	0	0	3.127258	0	0
OoffiChr05g00522	OoffiChr05g00522	17.730663	25.764515	22.407388	14.77401	33.814739	201.557288	12.500184	14.992365	21.492094	19.230761	22.126702
OoffiChr05g00523	OoffiChr05g00523	0.713884	0.576781	0.072615	0	0	0.76479	0	0	2.310593	0	0
OoffiChr05g00524	OoffiChr05g00524	0.91408	0.896722	0	0	0	0	0	0	8.503294	0	0
OoffiChr05g00525	OoffiChr05g00525	1.58813	5.912217	0.304975	0	17.989312	0.131377	0.026935	4.910726	2.531459	0	0
OoffiChr05g00526	OoffiChr05g00526	0.296595	0.368175	0.151785	0	69.322036	0.080515	0.016445	0	1.594618	0.311051	0
OoffiChr05g00527	OoffiChr05g00527	0.682212	0.380896	0.160263	0	0.14119	0	0	0	3.806267	2.984122	0
OoffiChr05g00528	OoffiChr05g00528	0.160054	0.257137	7.36607	0.128845	363.097151	0.708264	1.029394	4.421618	1.046231	5.107825	0
OoffiChr05g00529	OoffiChr05g00529	0.387146	0.342453	2.198579	0.515381	166.231389	0.177109	5.693833	5.785735	2.558086	17.988999	0
OoffiChr05g00530	OoffiChr05g00530	0.300887	0.344453	0	0	0	0	0	0	2.200057	0.784619	0
OoffiChr05g00531	OoffiChr05g00531	1.136172	0.1503	0	0	70.859678	0	0.129246	2.587419	1.573371	0	0
OoffiChr05g00532	OoffiChr05g00532	5.513918	5.98486	1.684791	0	0	0.450371	0.246037	10.088558	1.800522	0	0
OoffiChr05g00533	OoffiChr05g00533	0.570857	0.380437	0.927476	0.43074	28.978201	37.585582	1.604915	1.118014	43.734632	0.933017	6.265448
OoffiChr05g00534	OoffiChr05g00534	9.182692	10.231192	7.163713	7.708866	13.3381	8.742902	8.549612	21.554834	10.649074	8.37729	6.366202
OoffiChr05g00535	OoffiChr05g00535	0.441794	0.626761	3.865799	0.037852	7.216988	75.913023	0.538409	1.311517	16.010889	0	16.150868
OoffiChr05g00536	OoffiChr05g00536	0.488953	0.273442	0.173886	0	0	0	0.117217	0.08341	9.323707	0	0
OoffiChr05g00537	OoffiChr05g00537	0.462315	0.926594	0.452501	0	0.185219	1.08624	1.020876	0.463047	1.929571	0	0
OoffiChr05g00538	OoffiChr05g00538	0.217978	0.215383	0.045385	0	0	0.408976	0.041973	0.031052	2.706285	0	0
OoffiChr05g00539	OoffiChr05g00539	88.814186	248.680726	80.1711	461.000258	4.207767	1.298905	1.47865	0.433617	2.978729	4.677473	75.815023
OoffiChr05g00540	OoffiChr05g00540	1.558359	0.765902	9.286694	77.913756	1.46799	0.113423	0.108113	0	3.634728	29.939398	1.266092
OoffiChr05g00541	OoffiChr05g00541	70.000172	59.417921	10.693268	31.414316	5.855095	33.193881	4.066584	6.13477	34.764172	18.24942	14.95451
OoffiChr05g00542	OoffiChr05g00542	711.661751	625.995358	0	0	0	0	0	0	3.497991	0	0
OoffiChr05g00543	OoffiChr05g00543	1.850417	2.61723	7.250568	9.146747	12.71384	12.331006	31.176735	8.397898	36.50862	11.397359	1.231564
OoffiChr05g00544	OoffiChr05g00544	1.071944	0.616439	5.048133	100.931695	38.520639	53.339968	44.077853	10.872651	13.286713	39.266889	102.418718
OoffiChr05g00545	OoffiChr05g00545	26.093239	8.089461	11.136228	0.439458	1.729539	5.109903	1.095633	5.060545	3.299031	0.993146	1.440951
OoffiChr05g00546	OoffiChr05g00546	19.351429	19.209306	25.997477	20.780303	15.652591	25.720719	12.122177	16.919145	15.713651	18.932757	49.057092
OoffiChr05g00547	OoffiChr05g00547	0.437149	0.326062	0.141044	0	0.081277	0	0	0.248834	2.707984	0.420396	0
OoffiChr05g00548	OoffiChr05g00548	0.897683	0.931571	0.164196	0	0.718147	0	0.355075	1.106259	6.605216	2.528058	0
OoffiChr05g00549	OoffiChr05g00549	33.156775	2.23272	4.261565	0.276628	0.135471	0.067869	0.055799	0.041593	1.926997	0.346727	0
OoffiChr05g00550	OoffiChr05g00550	20.442343	20.301622	33.619223	57.279579	30.699576	49.861429	28.235408	32.260981	19.201055	26.789602	58.003581
OoffiChr05g00551	OoffiChr05g00551	2.943277	0.574791	0.667944	2.237077	1.563475	0.369077	0	1.488998	9.390211	0.479661	3.575019
OoffiChr05g00552	OoffiChr05g00552	1.782665	0.783446	1.165312	0.697795	1.577139	4.941855	0.367381	0.166566	8.324051	0.416954	6.082982
OoffiChr05g00553	OoffiChr05g00553	0.044908	0.038351	0	0	0	0	0	0	2.022484	0	0
OoffiChr05g00554	OoffiChr05g00554	1.019803	0.494526	0	0	0	0	0.269654	0	8.842557	0	0
OoffiChr05g00555	OoffiChr05g00555	0.223944	0.172146	0.064576	0	0.075153	0.075331	0.015479	0.023038	4.451119	0	0
OoffiChr05g00556	OoffiChr05g00556	73.244509	15.22602	18.655701	10.326702	3.893258	9.501216	2.880701	1.418572	48.154049	20.068591	11.56959
OoffiChr05g00557	OoffiChr05g00557	13.195083	34.767992	37.607536	8.906408	21.531793	17.390988	22.612264	13.075262	25.414089	12.731967	8.456705
OoffiChr05g00558	OoffiChr05g00558	46.712038	51.070847	0.166912	0	0	0	0	0	74.829188	0	0
OoffiChr05g00559	OoffiChr05g00559	34.371793	37.273965	0.336177	0	1.670621	0	0	0	3.079953	0	0
OoffiChr05g00560	OoffiChr05g00560	2.111495	44.042489	6.141637	0	0.124208	0.375718	0	1.395764	3.99438	1.049173	0
OoffiChr05g00561	OoffiChr05g00561	12.267182	9.599114	35.824689	2.465519	84.178521	13.307652	3.390438	1.209769	38.665779	14.969728	1.854978
OoffiChr05g00562	OoffiChr05g00562	4.997776	5.875549	4.196255	0.463134	3.694416	3.178269	2.647677	12.093678	4.784047	1.362512	1.174658
OoffiChr05g00563	OoffiChr05g00563	0.194177	0.274752	0.037402	0.03973	0.237406	0.118885	0.024443	0.036508	3.405327	0	0
OoffiChr05g00564	OoffiChr05g00564	1.124874	2.686218	1.304483	1.71089	0	1.378225	8.672923	17.099468	2.177436	4.705177	1.244369
